price,condition,grade,sqft_above,sqft_basement,sqft_living15
405000,4,6,860,0,1300
280000,3,7,870,0,1370
479950,4,8,2570,0,2210
575000,4,9,2230,750,2860
392000,3,8,2360,0,2160
760500,4,9,2310,0,3930
435000,3,8,2300,0,3020
1.57E+06,3,10,2810,0,2810
261000,3,7,1190,850,1960
1.48E+06,3,9,2730,560,2340
853800,3,9,1950,1010,1970
657500,3,9,2670,0,2490
331950,3,8,2010,520,2140
514000,3,8,1220,500,1900
496000,4,9,2020,1070,2180
1.09E+06,3,11,3930,0,3930
195700,5,7,1120,0,1690
1.40E+06,3,9,2630,1330,3850
1.18E+06,3,10,4060,0,4170
643403,4,9,2350,0,2320
357000,4,7,2380,0,2310
865000,3,7,1040,440,2170
905000,4,10,2930,0,2730
265000,3,6,1290,0,1300
535000,3,9,2730,0,3220
450000,4,6,790,500,1220
460500,3,8,2170,0,2170
315000,3,7,1140,710,2210
607500,3,8,1270,840,2140
432000,4,7,960,0,1290
1.70E+06,5,10,2610,1300,2890
479000,3,8,2590,0,2410
475000,3,9,3080,0,3080
415000,3,7,1630,0,1480
450000,4,6,910,0,1480
1.14E+06,4,8,2110,670,3150
430000,3,7,3880,0,2620
296000,5,7,960,400,1830
303000,3,7,1790,770,1920
641000,3,8,2600,0,2910
280000,3,7,790,430,1870
260750,3,7,1260,300,1570
601000,3,8,2080,0,2170
255000,4,6,1490,0,1330
555000,4,8,1420,600,2190
865000,4,8,1530,0,2050
1.39E+06,4,9,2180,1270,3770
315000,2,7,1140,260,1680
200000,3,7,1380,350,1310
357000,3,7,1370,0,1550
390000,3,8,960,90,1470
462000,4,7,2210,630,2000
174500,3,7,1010,0,1580
305000,3,6,1210,0,1150
449000,4,8,1150,570,1750
260000,3,6,2710,0,850
751000,3,9,3110,0,3200
370037,4,7,1250,0,1130
229950,4,7,1900,0,1610
349000,3,8,1330,410,2010
348000,3,8,2070,0,1900
1.22E+06,3,9,2220,810,2040
510000,3,10,3610,0,3568
265000,4,7,1040,480,1440
1.25E+06,3,10,2780,0,2820
937500,3,11,3605,1940,3420
485000,4,8,1590,1000,2590
489000,3,7,1150,0,1220
400000,5,7,920,0,1190
638000,3,9,2110,0,2540
440000,4,7,1170,0,1870
305000,2,7,1200,700,1900
649950,2,7,1200,700,1900
680000,3,9,3290,0,3210
629000,3,9,2660,0,3060
555000,3,8,2160,0,2160
669000,5,8,2700,0,2810
272000,3,8,1980,0,2150
270000,3,7,1600,1000,1770
215000,3,6,1280,0,1230
690000,4,7,1180,530,2590
256000,3,7,1270,0,1800
255000,3,7,1100,790,1520
550000,3,7,3440,0,1420
410000,4,7,1190,0,1280
410000,3,7,1030,0,1890
259000,3,7,1240,0,1570
292000,3,7,1030,700,1610
1.65E+06,3,11,4610,0,2340
518000,3,7,1190,400,1590
485000,3,8,1760,0,1760
259500,3,7,1330,0,1660
354000,3,8,2340,0,2420
999950,5,8,2330,1410,2680
464500,5,7,1150,0,1350
300000,3,7,1750,0,1890
1.08E+06,3,8,3260,630,2490
309950,3,7,1770,0,1780
315000,3,7,1160,0,1340
499950,3,7,1440,0,2010
780000,3,8,1400,1200,2050
885000,4,8,1960,680,3690
500000,4,7,1010,0,1770
329000,3,8,1840,0,1790
246000,4,7,1020,700,1720
405000,4,7,1280,0,1510
349000,5,7,1120,580,1560
374950,3,8,1980,0,2300
306000,3,7,1160,0,1870
416000,4,7,990,990,1520
560000,4,8,1960,0,2450
260000,2,7,1150,120,1990
306500,4,8,1560,500,2080
299950,4,7,1480,500,1520
265500,3,8,1450,0,2410
219000,3,7,1200,0,1200
365000,3,8,1230,600,1840
499000,3,7,2090,0,1890
366000,3,7,1510,0,1460
514950,3,8,1310,0,1330
875000,3,10,3790,0,3750
831000,5,8,2240,0,2240
689900,3,9,2060,680,3030
315000,3,7,1660,0,2010
355000,3,8,2460,0,2520
336500,3,7,970,510,2020
1.10E+06,5,8,1750,890,1920
375000,4,7,1170,730,2090
289275,3,9,1700,1160,1460
455000,4,8,3440,0,1660
505000,3,8,1640,0,2790
450000,4,7,1450,0,1340
567500,3,8,2300,0,2580
265000,4,7,1460,0,1580
340000,3,8,1570,0,1640
375000,5,6,1540,0,1730
920000,3,8,2200,1100,1420
850000,4,9,2130,0,2380
202000,5,7,1010,0,1230
725000,3,9,2420,0,3100
900000,3,10,3150,720,3590
680200,3,8,1210,750,2060
216500,4,6,1170,0,1280
325000,5,7,1890,0,1510
675000,3,9,2250,0,2390
435000,3,4,750,0,3020
263500,4,7,1050,560,1550
550000,3,8,2590,0,2670
875000,4,9,2520,0,2250
246600,5,7,1340,0,1120
337000,3,8,1460,0,1490
240000,3,7,1380,0,1530
490000,4,8,1510,0,2660
510000,4,7,1260,1250,2460
305000,3,7,910,0,1480
350000,3,7,1970,0,1970
284200,3,7,1070,470,2510
357000,5,7,1980,0,1610
854000,3,10,2480,670,3150
1.18E+06,3,10,4700,0,2870
1.00E+06,4,8,1150,1150,2200
616500,3,8,1760,120,1880
750000,5,7,1840,800,1690
650000,3,8,2870,1030,2080
275000,4,8,1420,1250,2190
540000,4,7,920,920,1660
225000,4,6,1120,0,1240
845000,3,10,2970,0,2740
490000,5,6,1410,0,1220
753000,3,9,3060,0,2930
475000,3,7,1290,1200,1610
124000,3,6,840,0,1560
224000,3,6,840,0,1560
485000,4,7,1130,0,1470
230000,4,6,1270,580,1270
372000,3,7,1800,530,1480
306000,4,7,1880,0,1760
905000,3,9,2340,640,1810
440000,3,7,1040,400,1320
280000,4,7,1100,530,1630
435000,3,7,1778,0,2840
425000,3,8,1930,0,1770
204950,3,7,1130,0,1550
670000,4,7,1000,650,2530
475000,3,7,820,0,1370
352000,3,7,1450,1450,1600
575000,4,7,1260,1070,2270
1.73E+06,5,10,3240,1200,4240
491000,3,8,1660,0,2440
750000,3,9,3020,0,3100
830000,3,8,1430,420,2090
1.14E+06,3,10,3900,2060,3860
137124,4,6,960,0,1100
225000,3,6,1150,0,840
732600,4,7,1230,900,2130
818000,4,8,2460,0,2460
431000,4,9,2360,0,2720
304000,3,7,1320,0,1330
650000,3,7,1010,900,1230
450000,4,8,1610,0,1750
269000,3,7,1610,0,1610
875000,3,7,1160,0,2390
890000,4,8,1480,1390,2930
565000,3,8,2280,0,2140
448175,4,8,1150,220,1370
235000,3,7,1470,0,1060
680000,3,9,2970,0,2970
629000,4,8,1120,340,1970
494000,3,8,1330,240,1610
1.10E+06,4,9,1920,960,2110
450000,3,7,1190,710,1940
330000,4,8,1320,700,1940
960000,4,10,3110,0,3110
360000,3,9,2390,0,2590
378000,3,8,2150,0,2150
499950,4,7,1090,250,1550
450000,4,7,1990,0,2310
523500,4,7,800,800,1520
600000,3,9,2680,0,2520
290000,3,8,2080,0,2190
176000,3,7,1340,0,1670
885000,5,7,1790,800,2440
483000,3,7,1240,0,1800
240000,4,7,1310,0,1650
720000,4,8,1530,1000,2240
311000,3,7,1780,0,1990
332500,3,7,1600,0,2440
164950,3,7,1080,490,1250
371000,3,7,1080,490,1250
264500,3,7,1650,0,1650
1.74E+06,4,9,2260,660,4510
503000,4,6,870,0,1750
738000,3,9,2170,660,1880
393000,4,7,980,0,1260
280000,4,7,990,0,1730
260000,3,8,1530,830,2580
505000,3,7,1000,0,1940
241000,4,7,1120,540,1900
530000,3,7,1520,0,2040
713000,4,8,840,340,1420
487000,3,7,1770,0,1680
128000,3,6,980,0,980
210500,3,7,1040,800,2040
420000,5,7,1210,600,1770
679000,4,8,1780,0,1690
784950,3,9,2840,0,2880
352000,3,9,2650,0,2650
386000,3,7,1080,190,1360
335000,3,7,1260,0,1540
472500,3,7,1490,260,2450
599950,3,8,1340,1340,2220
963990,3,9,3830,0,3830
735000,5,8,1610,0,2540
858450,3,10,3840,0,3230
665000,4,7,1800,870,2460
290000,4,7,2000,0,2000
250000,3,7,860,0,980
192500,3,7,1420,0,1690
350000,4,8,2060,0,1950
518000,3,8,2790,0,2590
563000,5,7,1410,0,1040
375000,3,7,2420,0,2420
400000,3,8,1460,0,1430
240000,3,7,1230,1230,1990
317500,3,6,1000,0,1940
1.32E+06,5,10,2740,1680,3720
234000,3,6,1240,0,1990
645000,4,9,1740,0,2540
649000,3,7,1200,80,1860
605000,3,8,2520,0,2580
337900,3,7,1500,0,1500
535000,3,8,2290,200,1880
325000,3,7,1130,400,1540
429950,3,8,1740,0,1680
775000,3,9,3550,0,3270
650000,3,7,1280,0,2460
1.20E+06,5,8,2320,0,2740
275000,3,5,1140,0,2200
575000,3,9,3930,0,2740
540000,5,7,1640,730,2170
640000,5,7,1170,1170,1360
275000,4,7,1240,0,1670
672800,3,9,2740,0,2760
495000,4,7,1430,510,1460
820000,3,10,2950,0,3810
475000,5,7,1980,0,2080
1.28E+06,4,10,1450,1400,2810
380000,3,7,1160,0,1160
397500,4,8,2130,0,2580
352000,3,7,1620,800,2210
893880,5,8,1430,1390,2070
635000,3,8,2510,1200,1720
420000,3,7,1770,0,1650
503000,4,7,750,510,1710
689000,4,7,1220,1110,2560
749500,4,7,1610,880,1420
1.15E+06,3,9,3100,990,2980
563500,3,8,2800,0,2810
480000,3,8,1890,550,2380
374950,3,9,1620,920,2540
308950,3,7,1600,0,1760
445000,4,7,1340,1340,1240
237200,4,7,1220,0,1220
453500,5,7,1550,0,1050
616500,5,7,1040,1040,1620
1.25E+06,3,10,5000,0,3030
396000,4,5,630,0,1390
210000,3,6,1070,0,1050
539000,3,7,1200,700,1370
605000,3,8,2960,0,2740
437500,5,6,1490,0,1500
215000,3,7,1500,0,1790
440000,3,7,2410,0,2410
525000,3,7,1680,320,2000
319900,3,7,840,300,1200
335000,3,7,1120,0,1120
485000,3,9,2900,0,2510
359999,4,8,3220,0,2570
799000,4,8,2500,0,1700
280000,3,7,1610,0,1720
1.05E+06,3,8,1500,750,1970
290000,3,6,1240,0,1030
235000,3,7,1660,0,1620
495000,4,7,1040,1040,1000
290000,3,8,1880,0,2180
230000,4,7,1050,0,1390
234000,4,7,1480,0,1800
597400,3,7,2420,0,2280
370000,4,7,1110,1080,1820
755000,3,9,2660,0,2890
342000,3,7,2430,0,3040
497000,3,7,770,0,960
835000,5,8,3060,0,1880
730000,3,9,2920,0,2920
655000,3,7,1070,300,2410
205000,3,8,1870,0,1580
632750,3,7,1800,0,1950
330000,3,7,1250,850,2100
527500,4,7,2530,0,2020
716500,3,9,3290,0,3100
388500,3,7,1890,0,2060
530000,4,7,1680,0,1880
419000,3,8,2170,0,2610
385000,4,7,1200,0,1200
655000,3,8,2990,0,3110
1.70E+06,5,9,3070,700,3000
279000,5,7,1020,0,1930
262000,4,7,1100,600,1700
533000,3,7,1550,0,1320
640000,3,8,1680,0,1880
285000,3,7,1680,0,1820
458400,3,8,1910,0,1910
620000,5,7,2190,970,2200
465000,4,6,1190,830,2370
690000,4,8,3210,0,2350
462500,3,7,1390,960,2350
369950,3,8,1910,0,2210
124500,4,5,840,0,1100
950000,3,9,2620,0,2370
418000,3,7,1220,0,1350
160000,4,6,1060,0,1060
457000,3,8,1500,700,2280
530000,5,6,1130,990,1220
385000,4,7,1250,0,1540
491000,4,7,1440,0,1440
521000,4,8,1890,0,1920
255000,5,7,1140,0,1140
292050,3,7,1710,1130,2210
326000,4,7,1880,0,1540
300000,4,6,750,0,930
291600,3,7,1330,300,1940
435000,3,7,1720,0,1560
465000,3,8,1600,0,1390
200000,5,7,1230,0,1260
238000,4,7,1090,520,1650
455000,4,7,1320,0,1550
230000,3,7,2180,0,2260
808000,5,8,1410,780,1990
578500,3,7,1490,0,2290
390000,3,7,1463,0,1484
517500,3,8,1800,0,1800
755000,3,9,2100,780,2110
579500,4,7,980,270,1250
649950,3,9,1350,320,1520
228000,3,7,1100,900,1880
665000,5,7,1470,810,1850
689000,3,9,2110,0,2180
560000,3,8,1440,1080,2360
529000,3,7,1590,0,1780
375000,5,8,2100,0,1980
325000,4,6,2090,0,1460
583000,3,10,3390,0,2830
330000,3,6,790,0,2350
262000,3,7,1970,0,1670
555000,3,8,2870,0,2770
585000,3,7,1010,100,1410
425590,3,8,1770,170,1410
235000,4,6,720,0,1510
362362,3,6,710,0,960
252000,3,7,1370,0,1420
439000,3,9,2690,0,2890
465000,4,9,3360,0,2590
249900,3,7,1500,0,1500
665000,5,8,1300,1300,2260
370000,3,7,1160,0,1990
620000,3,7,1300,130,1750
375000,4,8,1720,150,1460
552625,5,8,1280,1280,1830
315500,4,7,1160,0,1520
620000,4,8,1680,0,2390
510000,4,8,1310,700,1850
652500,3,9,2540,0,2560
574000,3,8,3240,0,2570
430000,3,9,2670,0,3010
390000,5,7,1080,0,1120
466500,3,7,950,480,1430
315000,3,7,1290,0,1360
220000,3,7,1240,0,1240
325000,4,7,1440,400,1840
365000,3,7,1120,0,1450
356000,3,9,2100,0,2400
380000,3,8,1610,420,1650
579000,4,8,2030,0,1950
682000,3,7,890,0,1680
499000,4,7,1470,280,1820
333760,3,7,1300,0,1300
745000,3,11,2650,0,3270
380000,5,7,1750,0,1230
435000,3,8,1440,0,1440
520000,3,7,1060,640,1880
965000,4,10,3920,0,3780
270000,4,7,1350,120,1540
1.10E+06,4,8,2120,400,2100
577500,4,8,1220,920,2250
650000,3,7,1250,300,1110
1.23E+06,4,11,3180,0,3130
1.90E+06,4,11,3250,3260,4480
475000,3,7,1440,0,1490
200000,4,7,1150,0,1180
397000,3,8,2320,0,2320
383610,3,7,1230,0,2110
275000,3,7,2060,0,1610
840000,3,8,2783,0,1730
365000,3,8,2140,0,2120
362000,3,8,1160,260,1420
350000,3,7,1390,700,1790
200000,3,7,1320,0,1320
299000,4,8,1360,940,1910
555000,3,8,1650,1400,2930
1.33E+06,4,10,2260,700,2960
896000,4,8,1570,950,2760
550000,3,8,1280,460,1820
324500,3,7,1300,0,1820
312500,4,7,1170,0,1170
485000,4,7,1946,0,1460
511000,4,7,1250,0,1250
139500,3,7,1230,0,1660
464000,4,8,2180,0,2350
255000,3,7,1140,600,1690
679975,3,8,2900,930,3400
624800,4,8,1500,750,2820
920000,3,9,2590,0,3410
1.37E+06,4,9,2090,0,2730
510000,4,8,1540,860,2380
289659,4,7,2260,0,1720
585000,3,8,2910,0,2550
555000,3,8,3640,0,3740
940000,4,8,2550,1220,2640
460000,4,7,1600,0,1600
319000,4,7,2110,0,2100
280000,3,7,1720,0,1760
250000,4,5,1100,0,1280
749950,3,9,2620,0,2260
458000,3,8,2990,100,2560
465000,3,8,1890,0,2460
580000,3,8,1150,700,1450
700000,3,10,3100,0,3080
350000,3,8,2506,0,2441
456000,3,7,1080,620,1700
290000,3,7,1550,0,1840
475000,3,7,1290,910,2650
285000,3,7,1890,0,1980
309000,3,7,1140,0,1340
860000,3,9,3740,0,3180
219000,3,8,1440,500,1880
546500,3,8,2130,0,1890
338000,4,7,770,700,1410
505000,3,7,1070,0,1360
340000,4,7,840,840,1800
678000,3,9,2730,0,2770
800000,4,8,1890,0,2630
112000,3,6,1080,0,1210
252000,4,6,1440,0,1560
335000,4,7,1600,940,1820
610000,3,8,1430,870,2140
245000,3,7,1360,330,1740
493500,3,8,1390,410,2210
596500,3,8,1770,0,1880
245000,5,6,1190,0,1680
333500,4,7,1320,0,1750
373000,5,7,1290,0,1540
759900,3,8,3000,0,3000
317000,3,7,1358,0,1358
670000,5,7,1220,0,1320
985000,3,7,2720,0,1870
310000,4,6,1060,0,1560
750000,3,9,2540,480,3020
408000,3,7,1640,0,1070
900000,3,10,3870,0,3600
460000,3,8,1460,1400,1730
339000,4,7,1740,0,1190
660000,3,7,1140,0,1260
449950,3,9,3290,0,2810
235000,3,7,1210,0,1210
769000,4,9,1900,1420,2820
428000,3,8,1350,0,1440
445000,3,8,1990,0,2180
462000,3,7,1220,840,1760
775000,4,7,1460,0,2280
605000,4,8,2250,0,2050
193500,4,7,950,0,950
389950,3,9,3140,0,3000
790000,3,10,3560,0,3660
442000,4,7,940,470,1450
890000,3,8,2770,0,2300
235000,4,7,1864,0,990
495000,3,8,1130,800,1850
600000,3,10,3870,0,2170
1.40E+06,3,10,1790,230,2580
251000,4,7,1300,0,1300
471000,4,8,2410,1000,2870
597000,3,8,2370,0,2340
804000,3,9,2770,0,2520
357000,3,7,1250,0,2180
419990,3,8,1150,540,1540
725000,4,10,3040,0,2990
275000,3,7,2710,0,2720
445000,3,7,1190,0,1630
510000,3,9,2300,0,2480
330000,3,7,1360,0,1540
270000,5,6,750,750,1050
495000,4,7,1230,380,1180
225000,3,7,1420,0,1420
716528,4,7,1050,700,1750
260000,4,7,1510,0,1520
471000,3,8,2330,0,2430
690000,3,8,1930,760,2080
548000,3,7,1700,0,1460
505000,4,7,880,140,1580
325000,3,7,1160,0,1220
682000,4,8,2450,0,2410
605000,3,8,2010,0,2240
276200,4,8,1370,0,1370
530000,3,7,1370,0,1220
245000,3,7,1440,550,1670
654950,3,9,2790,0,2890
221900,3,6,780,0,1860
466000,4,8,1340,900,1930
383150,3,8,2210,0,2570
657100,3,7,1050,340,1810
539000,3,8,1800,0,2290
400000,4,8,1660,1660,2330
215000,5,6,980,980,1160
489000,4,7,850,0,1450
649000,3,10,2980,0,3080
700000,4,8,1320,660,2310
268500,4,6,790,0,1470
515000,3,7,1800,0,2106
685000,3,9,2260,0,2650
305000,3,7,800,0,1320
950000,3,8,2090,400,2910
292500,3,7,1610,0,1834
270000,5,7,1100,750,2260
450000,5,7,1100,750,2260
535000,3,7,1920,0,1600
550000,3,8,1740,0,1910
457500,3,8,980,450,2210
136500,3,6,1420,0,1200
224097,3,6,1420,0,1200
254000,3,7,1560,0,1360
335000,3,7,1230,800,1830
594950,3,9,3280,0,3360
350000,3,8,1360,0,1570
169950,3,7,1180,0,1220
432500,3,8,1340,600,2080
440000,3,7,1300,0,1350
233703,3,7,1650,0,1510
310000,3,7,1140,0,1150
735000,3,10,2540,0,2870
730000,3,10,3440,0,2560
257000,3,7,1200,600,980
485000,3,8,1260,0,1330
899000,3,8,1440,930,3280
279000,3,7,1520,0,1560
225000,4,7,1050,700,1640
1.36E+06,5,8,1880,800,2280
355000,3,7,1590,0,1590
382500,4,7,1560,0,2080
324360,4,8,2000,0,1930
315000,3,8,2380,0,2320
426000,3,7,2230,0,1870
395000,3,8,2820,0,2610
212644,5,5,1570,0,1330
510000,5,8,1845,0,2100
85000,3,6,830,0,1160
235000,3,6,830,0,1160
295000,3,8,2030,0,2030
720001,4,7,1430,0,1740
313950,4,6,860,650,1510
415000,4,6,860,650,1510
305000,3,8,1610,0,2010
625000,3,8,1250,350,1540
490000,4,7,1420,0,1530
269950,4,8,1660,0,1490
2.70E+06,3,8,3230,1000,2660
829000,5,9,2910,400,1440
635000,4,7,2470,0,2490
217500,3,7,1040,0,1510
270000,3,7,1050,800,1450
1.25E+06,3,8,2790,1820,2160
480000,3,8,2480,0,2270
575000,3,8,1170,960,2020
426950,3,7,2350,0,2014
125000,3,6,920,0,1010
208000,3,6,920,0,1010
325000,4,7,900,880,1550
597157,4,8,2690,0,1840
728725,3,8,3010,0,2140
708000,3,8,1910,1270,2440
1.30E+06,3,11,4120,0,4390
405000,4,7,1280,0,1320
550000,3,7,1400,290,1820
451000,3,7,2320,0,2060
540500,3,8,3090,0,2790
1.03E+06,3,11,5050,0,4570
218000,3,7,950,690,1360
562000,3,8,1540,630,2040
401500,4,8,2280,860,1910
196700,3,7,1090,0,1090
583000,4,8,1480,450,2320
309900,4,7,1400,700,2200
485000,3,9,3110,0,3080
465000,4,6,930,0,1210
595000,4,8,2050,0,2010
254000,4,6,1160,0,1160
488500,3,7,1820,0,1950
260000,3,8,2110,0,2040
166000,4,6,870,0,1350
440000,3,6,1080,0,2080
375000,5,6,1260,0,1260
529500,4,6,780,120,1270
338000,4,6,750,0,1470
335620,3,8,1340,460,2000
464000,3,9,1690,530,2110
354000,4,6,1390,0,1290
601000,3,8,1660,500,1230
285000,3,8,1370,470,1870
462500,3,7,1690,0,1540
350000,4,8,2650,0,2340
329000,3,7,1120,0,1480
312500,3,7,1320,1180,1460
370000,3,7,2220,0,2220
399900,3,7,1260,0,1460
398000,4,6,1480,0,1200
550500,4,7,830,100,1920
709000,4,8,1870,910,1700
402000,3,7,1700,1070,1720
450000,3,7,1530,0,1800
524000,3,8,1440,700,2060
800000,3,10,2400,2200,3740
185000,3,7,1230,530,1180
365000,3,7,1230,530,1180
925000,3,9,3110,0,2850
714000,4,8,1520,740,2530
495000,5,7,1460,0,1620
535000,3,7,1230,820,1760
880000,3,8,2340,0,2650
150000,4,6,1230,0,850
554500,4,8,1420,460,2060
520000,5,7,1280,0,980
839990,3,9,3660,0,3625
500000,3,7,1650,0,1650
305000,4,6,1960,0,1650
247800,3,7,1580,0,1610
344200,3,8,2490,0,2690
459950,3,8,2000,0,2040
229900,4,7,1550,0,1500
750000,3,8,1950,870,2890
509000,3,9,1840,760,2250
680000,4,8,1640,560,3250
661500,4,7,1490,1010,1960
370000,3,7,1270,0,1140
785000,4,8,2410,490,2620
355000,3,7,840,0,1250
446000,4,7,970,970,960
830000,3,8,3490,0,3070
324000,3,8,1940,0,1940
500000,3,8,2490,0,2030
745000,4,7,1390,0,2290
1.20E+06,4,8,2620,1320,1790
385000,3,8,1130,630,1760
565000,3,8,1510,1050,1980
465000,4,8,1420,880,2010
401000,3,8,1770,0,1860
385000,4,8,1630,680,2350
395000,4,8,2310,0,2230
245000,3,6,2000,0,960
500000,3,7,890,650,1540
334000,4,7,1750,840,1820
550000,4,7,980,0,2100
216000,4,7,1180,550,1830
340500,4,8,2510,560,2220
375000,4,8,2100,0,2000
600000,3,8,1580,500,2175
375000,4,7,1250,640,1870
536500,5,7,1450,550,1430
599900,4,8,1760,1270,2810
750000,5,7,1110,0,1670
355000,3,7,1170,480,1690
590000,4,7,910,500,1330
680000,4,7,1070,1070,1560
429000,3,8,1860,0,2420
581000,4,7,1170,0,1560
463800,4,7,980,0,1470
2.98E+06,3,13,6290,1110,6110
443000,3,8,1650,0,1740
276200,3,7,1180,300,1690
630000,3,9,2960,1100,1730
570000,5,7,1370,0,1560
979700,3,10,2380,100,3030
730000,4,8,1730,300,1980
268450,4,7,1100,1100,1780
490000,3,7,1270,500,1690
808000,5,8,1750,800,2180
350000,4,7,1250,0,1660
695000,3,8,1390,1000,2210
1.23E+06,3,11,4280,1450,3310
309950,3,7,1120,0,2330
134000,4,6,650,620,1200
645500,3,10,2390,0,2630
750000,3,7,1540,220,1760
1.40E+06,3,9,2110,450,2690
344900,4,7,1100,720,1700
601450,3,8,1840,0,1910
575000,3,8,1700,110,1470
405000,4,7,1570,900,2600
518000,3,9,2520,0,2330
265000,3,7,1600,0,1580
180000,5,6,1280,0,1060
285000,3,7,1590,0,1580
433000,3,7,1000,1000,1440
399000,3,8,1350,430,2180
565000,5,7,1700,0,1700
406500,3,7,1970,0,2240
420000,4,7,1090,850,1700
965000,3,8,2290,1000,1790
1.38E+06,3,10,2460,1040,3160
353950,4,8,3260,0,2070
847700,3,10,3860,370,2980
185000,3,6,1090,500,1370
269000,4,7,1010,0,1290
422800,3,7,1340,480,1900
379950,3,7,870,0,1240
525000,3,7,1200,420,1540
810000,3,9,3980,0,2220
209950,3,6,1630,0,1190
439950,3,8,1010,220,1610
554820,3,8,2210,1300,2530
359000,3,7,2160,0,2160
242500,3,6,1020,0,1160
330000,4,7,1590,0,1600
740000,4,10,2190,1250,3470
630000,3,7,3020,0,1350
750000,4,8,1360,920,2280
695000,3,9,2790,0,2790
109000,3,5,580,0,1570
389000,5,7,1080,950,2210
447000,5,6,850,0,1630
1.20E+06,2,7,2480,0,2400
315000,4,7,1010,0,1080
640000,3,10,2420,0,2500
570000,3,9,2180,0,2300
495000,3,8,1830,0,1530
449500,4,7,1200,840,1530
1.08E+06,3,9,1840,800,2010
294950,3,7,1060,0,1530
170500,3,7,1040,600,2080
312000,3,6,1190,0,1060
350000,3,8,2180,0,2090
690000,4,9,2120,0,2140
375000,3,7,2210,0,1770
575000,3,9,2510,0,2600
646000,4,8,1600,900,2290
239950,4,7,1560,0,1510
400000,4,7,1710,800,1270
455000,3,8,3060,0,2180
240000,3,7,1310,0,1310
3.40E+06,3,11,3280,980,4260
695000,5,7,1680,820,1550
304950,5,6,670,0,710
650000,4,8,1140,700,1670
402500,3,7,1480,0,1480
482000,3,7,2420,0,2420
655000,5,7,1120,700,1920
577000,5,7,1940,0,1940
350000,3,7,1630,0,1660
415000,3,8,1680,840,2300
396400,2,7,2120,0,2000
654300,3,9,2490,0,2870
774950,3,10,3410,0,3350
855000,3,8,2380,0,2112
1.15E+06,5,8,1670,820,2310
330000,3,7,1240,0,1520
290000,4,7,1400,500,1700
519500,3,8,2390,0,1540
450000,3,7,1400,410,1934
3.12E+06,3,12,4490,0,2710
265000,3,7,1620,0,2070
359000,3,8,2640,0,2150
2.00E+06,3,10,2510,360,2870
1.05E+06,3,8,2030,1220,2970
402500,5,6,800,0,1310
450000,4,7,1360,0,1570
262500,3,7,1130,820,1670
285000,3,8,1970,0,1790
290000,3,7,2020,0,2170
752500,3,8,2280,0,1640
820000,3,10,3540,0,3540
292000,3,8,1560,0,1310
213000,3,6,750,0,1430
400000,3,7,2240,0,1060
202000,3,6,590,0,980
484000,4,7,690,0,1690
617450,3,7,1080,500,1650
250000,4,7,1040,0,1170
405000,3,7,960,920,1580
325000,3,7,1070,0,1300
301350,5,7,1040,820,1490
425000,3,7,1050,500,1370
460000,3,8,1470,390,1770
938000,3,10,3090,0,3410
348000,3,8,1320,400,2200
435000,5,7,1260,0,1720
227950,4,7,1120,0,1790
425000,3,6,900,350,1520
550000,3,7,1810,0,1518
347500,4,8,1890,0,2000
397000,3,7,1620,400,1870
410000,4,7,1490,300,1870
780000,3,10,3190,0,3230
1.35E+06,5,9,2700,330,1890
476000,3,7,1630,0,1690
390000,4,7,1180,0,2780
226500,4,7,1560,0,1560
495000,3,7,1340,0,1370
1.50E+06,4,9,2590,0,2780
385000,3,6,880,140,1800
535950,3,9,2370,0,2990
910000,3,10,3170,0,3360
465000,3,7,1120,0,1620
495000,3,8,1440,0,2190
250000,5,6,1470,700,1030
1.23E+06,4,10,2280,1210,2540
400000,3,7,1970,0,1880
715000,3,10,2780,0,2980
342000,3,8,2250,0,1970
420000,5,7,1340,0,1980
148226,4,7,1400,0,1600
313000,4,7,1010,500,1510
150000,3,7,1320,0,1320
150000,3,7,820,0,1670
230000,3,6,1080,0,1200
389100,4,7,840,0,1340
645000,5,8,1360,710,2180
310000,3,7,990,530,1500
351358,3,8,1210,0,1540
1.70E+06,3,10,3810,0,2110
1.57E+06,3,10,5370,0,3780
850000,3,8,1540,0,2970
470000,3,9,2310,0,2410
770000,3,8,1870,0,1690
366000,4,8,1340,500,1940
545000,3,8,2060,0,2230
205000,4,7,1010,0,1550
405000,4,7,1020,0,1430
467000,3,7,1270,950,2220
392500,4,7,1050,0,1650
